_id,type,title,description,year,rating,ratingCount,genre,director_artist_author,duration,externalId
69079f6436c09baa7a08dc76,book,Curry: A Tale of Cooks and Conquerors,,2006,3.9,753,,Lizzie Collingham,,31570
69079f6436c09baa7a08dc77,book,50 Great Curries of India,,2005,4.15,209,,Camellia Panjabi,,31573
69079f6436c09baa7a08dc78,book,Curries Without Worries,,1996,3.93,35,,Sudha Koul,,31578
69079f6436c09baa7a08dc79,book,In Search of Duende,,1998,4.3,616,,Federico García Lorca,,31580
69079f6436c09baa7a08dc7a,book,The Selected Poems of Federico García Lorca,,1955,4.32,236,,Federico García Lorca,,31582
69079f6436c09baa7a08dc7b,book,Lorca & Jimenez: Selected Poems,,1997,4.34,114,,Federico García Lorca,,31591
69079f6436c09baa7a08dc7c,book,Also sprach Zarathustra: Ein Buch für Alle und Keinen.,,2000,4.06,2,,Friedrich Nietzsche,,31607
69079f6436c09baa7a08dc7d,book,Seminar on Nietzsche's Zarathustra,,1997,4.38,19,,C.G. Jung,,31611
69079f6436c09baa7a08dc7e,book,The Polar Express,,2005,4.3,88,,Chris Van Allsburg,,31615
69079f6436c09baa7a08dc7f,book,Trip To The North Pole (The Polar Express: The Movie),,2004,3.62,55,,Ellen Weiss,,31619
69079f6436c09baa7a08dc80,book,Blow Fly (Kay Scarpetta  #12),,2004,3.77,31942,,Patricia Cornwell,,31623
69079f6436c09baa7a08dc81,book,The Gift of the Magi and Other Short Stories,,1992,4.15,4616,,O. Henry,,31626
69079f6436c09baa7a08dc82,book,James and the Giant Peach,,1978,4.01,215,,Roald Dahl,,31628
69079f6436c09baa7a08dc83,book,Ten Short Stories Book & Cd Pack (Penguin Student Editions),,2000,3.84,9,,Roald Dahl,,31637
69079f6436c09baa7a08dc84,book,The Ultramarines Omnibus (Ultramarines #1-3),,2008,3.97,1691,,Graham McNeill,,31638
69079f6436c09baa7a08dc85,book,Star Wars Omnibus: X-Wing Rogue Squadron  Vol. 2,,2006,3.88,325,,Michael A. Stackpole,,31641
69079f6436c09baa7a08dc86,book,The Soul Drinkers Omnibus (Soul Drinkers #1-3),,2006,3.77,790,,Ben Counter,,31644
69079f6436c09baa7a08dc87,book,James and the Giant Peach,,1998,4.01,1251,,Roald Dahl,,31647
69079f6436c09baa7a08dc88,book,James and the Giant Peach: a Play,,2007,4,344,,Richard R. George,,31648
69079f6436c09baa7a08dc89,book,James & The Giant Peach (Disney's),,1996,4.03,1073,,Roald Dahl,,31649
69079f6436c09baa7a08dc8a,book,The Progress of Love,,2000,4.14,2128,,Alice Munro,,31659
69079f6436c09baa7a08dc8b,book,A Memoir of Jane Austen and Other Family Recollections,,2002,3.83,892,,J.E. Austen Leigh,,31669
69079f6436c09baa7a08dc8c,book,The Jane Austen Cookbook,,2002,3.93,275,,Maggie Black,,31670
69079f6436c09baa7a08dc8d,book,The Complete Novels,,2006,4.55,425,,Jane Austen,,31672
69079f6436c09baa7a08dc8e,book,The Cambridge Companion to Jane Austen,,1997,4.09,320,,Edward Copeland,,31673
69079f6436c09baa7a08dc8f,book,The Man Who Loved Jane Austen (The Man Who Loved Jane Austen #1),,2006,3.37,1745,,Sally Smith O'Rourke,,31676
69079f6436c09baa7a08dc90,book,Jane Austen: A Life,,2005,3.85,2279,,Carol Shields,,31678
69079f6436c09baa7a08dc91,book,The Complete Novels of Jane Austen,,2005,4.55,924,,Jane Austen,,31692
69079f6436c09baa7a08dc92,book,Persuasion,,2003,4.14,5236,,Jane Austen,,31693
69079f6436c09baa7a08dc93,book,The History of England,,1993,3.89,991,,Jane Austen,,31694
69079f6436c09baa7a08dc94,book,Jane and the Wandering Eye (Jane Austen Mysteries  #3),,2009,3.86,1999,,Stephanie Barron,,31695
69079f6436c09baa7a08dc95,book,Dante: Poet of the Secular World,,2007,4.25,169,,Erich Auerbach,,31698
69079f6436c09baa7a08dc96,book,Me Alquilo Para Soñar (Taller de Guión  #62),,2004,3.83,141,,Gabriel García Márquez,,31722
69079f6436c09baa7a08dc97,book,Silent Running,,1997,4.17,344,,James F. Calvert,,31728
69079f6436c09baa7a08dc98,book,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,,2004,3.9,90,,Gabriel García Márquez,,31740
69079f6436c09baa7a08dc99,book,The Story of a Shipwrecked Sailor,,1989,3.78,462,,Gabriel García Márquez,,31742
69079f6436c09baa7a08dc9a,book,El Dia Que Nietzsche Lloró,,2006,4.32,66,,Irvin D. Yalom,,31761
69079f6436c09baa7a08dc9b,book,Zur Genealogie der Moral,,1998,4.11,103,,Friedrich Nietzsche,,31763
69079f6436c09baa7a08dc9c,book,Nietzche and Philosophy,,2006,4.17,50,,Gilles Deleuze,,31784
69079f6436c09baa7a08dc9d,book,The Will to Power,,2011,4.05,7931,,Friedrich Nietzsche,,31785
69079f6436c09baa7a08dc9e,book,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,,1991,4.12,10553,,Will Durant,,31795
69079f6436c09baa7a08dc9f,book,The Oxford Companion to Philosophy,,2005,4.15,51,,Ted Honderich,,31800
69079f6436c09baa7a08dca0,book,South Park and Philosophy: You Know  I Learned Something Today,,2006,3.43,1135,,Robert Arp,,31802
69079f6436c09baa7a08dca1,book,Superheroes and Philosophy: Truth  Justice  and the Socratic Way,,2005,3.87,754,,Tom Morris,,31804
69079f6436c09baa7a08dca2,book,The Simpsons and Philosophy: The D'oh! of Homer,,2001,3.47,2039,,William Irwin,,31813
69079f6436c09baa7a08dca3,book,Philosophy for Dummies,,1999,3.65,532,,Tom Morris,,31814
69079f6436c09baa7a08dca4,book,The Philosophy of Andy Warhol (From A to B and Back Again),,1977,3.74,33697,,Andy Warhol,,31818
69079f6436c09baa7a08dca5,book,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,,2004,4.48,11422,,David Baggett,,31819
69079f6436c09baa7a08dca6,book,Philosophy of Religion: An Anthology,,2002,3.94,97,,Louis P. Pojman,,31822
69079f6436c09baa7a08dca7,book,A History of Philosophy 1: Greece and Rome,,2003,4.1,20,,Frederick Charles Copleston,,31823
69079f6436c09baa7a08dca8,book,Western Philosophy: An Anthology,,1996,4.04,71,,John Cottingham,,31826
69079f6436c09baa7a08dca9,book,Star Wars and Philosophy: More Powerful than You Can Possibly Imagine,,2005,4.05,1774,,Kevin S. Decker,,31833
69079f6436c09baa7a08dcaa,book,Bullshit and Philosophy,,2006,3.68,72,,Gary L. Hardcastle,,31836
69079f6436c09baa7a08dcab,book,The Consolation of Philosophy,,1999,3.98,8318,,Boethius,,31837
69079f6436c09baa7a08dcac,book,Philosophy of Mind: Classical and Contemporary Readings,,2002,4.08,435,,David J. Chalmers,,31839
69079f6436c09baa7a08dcad,book,The Undead and Philosophy: Chicken Soup for the Soulless,,2006,3.7,196,,Richard V. Greene,,31842
69079f6436c09baa7a08dcae,book,Philosophy in a Time of Terror: Dialogues with Jürgen Habermas and Jacques Derrida,,2004,3.89,439,,Jürgen Habermas,,31849
69079f6436c09baa7a08dcaf,book,An Introduction to Political Philosophy,,2006,4.11,767,,Jonathan Wolff,,31851
69079f6436c09baa7a08dcb0,book,A Source Book in Indian Philosophy,,1967,4.13,148,,Sarvepalli Radhakrishnan,,31853
69079f6436c09baa7a08dcb1,book,Philosophy: The Basics,,2004,3.84,830,,Nigel Warburton,,31854
69079f6436c09baa7a08dcb2,book,A Young Person's Guide To Philosophy,,1998,3.92,58,,Jeremy Weate,,31855
69079f6436c09baa7a08dcb3,book,Philosophy in the Flesh: The Embodied Mind and its Challenge to Western Thought,,1999,4.07,1145,,George Lakoff,,31856
69079f6436c09baa7a08dcb4,book,Practical Philosophy,,1999,4.1,288,,Immanuel Kant,,31860
69079f6436c09baa7a08dcb5,book,Discourse on Method and Meditations on First Philosophy,,1999,3.71,24689,,René Descartes,,31862
69079f6436c09baa7a08dcb6,book,Readings in Classical Chinese Philosophy,,2005,3.99,341,,Philip J. Ivanhoe,,31864
69079f6436c09baa7a08dcb7,book,Logic and Philosophy: A Modern Introduction,,2006,3.78,9,,Alan Hausman,,31868
69079f6436c09baa7a08dcb8,book,History of Political Philosophy,,1987,4.17,441,,Leo Strauss,,31871
69079f6436c09baa7a08dcb9,book,What Is Ancient Philosophy?,,2004,4.19,400,,Pierre Hadot,,31875
69079f6436c09baa7a08dcba,book,Lectures on the History of Philosophy 1: Greek Philosophy to Plato,,1995,4.05,54,,Georg Wilhelm Friedrich Hegel,,31876
69079f6436c09baa7a08dcbb,book,Seinfeld and Philosophy,,1999,3.5,914,,William Irwin,,31878
69079f6436c09baa7a08dcbc,book,Introduction to the Philosophies of Research and Criticism in Education and the Social Sciences,,2004,2.75,4,,James   Paul,,31880
69079f6436c09baa7a08dcbd,book,Introducing Philosophy,,2000,3.56,241,,Dave Robinson,,31881
69079f6436c09baa7a08dcbe,book,The Matrix and Philosophy: Welcome to the Desert of the Real,,2002,3.91,1947,,William Irwin,,31882
69079f6436c09baa7a08dcbf,book,A Short History of Modern Philosophy (Routledge Classics),,2001,3.8,348,,Roger Scruton,,31891
69079f6436c09baa7a08dcc0,book,Ancient Philosophy,,2006,3.98,260,,Anthony Kenny,,31894
69079f6436c09baa7a08dcc1,book,Woody Allen and Philosophy: [You Mean My Whole Fallacy Is Wrong?],,2004,3.75,293,,Mark T. Conard,,31898
69079f6436c09baa7a08dcc2,book,Three Philosophies of Life: Ecclesiastes—Life As Vanity  Job—Life As Suffering  Song of Songs—Life As Love,,1990,4.3,437,,Peter Kreeft,,31899
69079f6436c09baa7a08dcc3,book,Philosophy of Religion,,1989,3.68,180,,John Harwood Hick,,31904
69079f6436c09baa7a08dcc4,book,Early Greek Philosophy,,2002,4.09,2088,,Jonathan Barnes,,31910
69079f6436c09baa7a08dcc5,book,Contemporary Political Philosophy,,2001,4,594,,Will Kymlicka,,31911
69079f6436c09baa7a08dcc6,book,Buffy the Vampire Slayer and Philosophy: Fear and Trembling in Sunnydale,,2003,4.06,2519,,James B. South,,31912
69079f6436c09baa7a08dcc7,book,Philosophy: The Classics,,1998,3.89,337,,Nigel Warburton,,31916
69079f6436c09baa7a08dcc8,book,The Oxford Handbook of Philosophy of Mathematics and Logic,,2007,4.25,19,,Stewart Shapiro,,31917
69079f6436c09baa7a08dcc9,book,Three Books of Occult Philosophy,,1992,4.1,1245,,Cornelius Agrippa,,31923
69079f6436c09baa7a08dcca,book,Philosophy Made Simple,,2007,3.39,501,,Robert Hellenga,,31925
69079f6436c09baa7a08dccb,book,The Philosophy of Biology,,1998,3.89,14,,David L. Hull,,31929
69079f6436c09baa7a08dccc,book,Ten Great Works of Philosophy,,2002,3.74,95,,Robert Paul Wolff,,31938
69079f6436c09baa7a08dccd,book,Philosophy and the Mirror of Nature,,1981,4.01,2815,,Richard M. Rorty,,31947
69079f6436c09baa7a08dcce,book,The Best American Sports Writing 2003,,2003,3.87,53,,Buzz Bissinger,,31960
69079f6436c09baa7a08dccf,book,Walking the Bible: A Journey by Land Through the Five Books of Moses,,2005,3.87,2539,,Bruce Feiler,,31968
69079f6436c09baa7a08dcd0,book,Mac OS X: Tiger Edition (The Missing Manual),,2005,3.79,96,,David Pogue,,31974
69079f6436c09baa7a08dcd1,book,Astonishing X-Men  Volume 2: Dangerous,,2007,4.19,10769,,Joss Whedon,,31975
69079f6436c09baa7a08dcd2,book,FINAL FANTASY X Official Strategy Guide,,2001,4.29,388,,Dan Birlew,,31976
69079f6436c09baa7a08dcd3,book,Ultimate X-Men  Vol. 14: Phoenix?,,2006,3.7,1409,,Robert Kirkman,,31978
69079f6436c09baa7a08dcd4,book,Astonishing X-Men  Volume 1: Gifted,,2006,4.17,24262,,Joss Whedon,,31979
69079f6436c09baa7a08dcd5,book,Cross-X,,2006,3.8,189,,Joe  Miller,,31980
69079f6436c09baa7a08dcd6,book,Astonishing X-Men  Volume 3: Torn,,2007,4.24,8900,,Joss Whedon,,31981
69079f6436c09baa7a08dcd7,book,X/1999  Volume 01: Prelude,,2003,3.96,3138,,CLAMP,,31983
69079f6436c09baa7a08dcd8,book,X/1999  Volume 02: Overture,,2003,4.03,1092,,CLAMP,,31985
69079f6436c09baa7a08dcd9,book,鋼之鍊金術師 1,,2004,4.5,9,,Hiromu Arakawa,,31992
69079f6436c09baa7a08dcda,book,鋼之鍊金術師 6,,2004,4.58,5,,Hiromu Arakawa,,31993
69079f6436c09baa7a08dcdb,book,鋼之鍊金術師 10,,2005,4.6,3,,Hiromu Arakawa,,31994
69079f6436c09baa7a08dcdc,book,鋼之鍊金術師 4,,2004,4.55,5,,Hiromu Arakawa,,31995
69079f6436c09baa7a08dcdd,book,鋼之鍊金術師 9,,2004,4.57,4,,Hiromu Arakawa,,31996
69079f6436c09baa7a08dcde,book,鋼之鍊金術師 5,,2004,4.56,6,,Hiromu Arakawa,,31997
69079f6436c09baa7a08dcdf,book,鋼之鍊金術師 2,,2004,4.52,5,,Hiromu Arakawa,,31998
69079f6436c09baa7a08dce0,book,鋼之鍊金術師 7,,2004,4.57,5,,Hiromu Arakawa,,31999
69079f6436c09baa7a08dce1,book,The Gospel According to Job,,2002,4.46,138,,Mike Mason,,32016
69079f6436c09baa7a08dce2,book,Avid Editing: A Guide for Beginning and Intermediate Users,,2003,3.83,5,,Sam Kauffmann,,32039
69079f6436c09baa7a08dce3,book,The Complete Poems (Poetry Library),,1994,4.01,1564,,D.H. Lawrence,,32053
69079f6436c09baa7a08dce4,book,Complete Short Stories  Vol 2,,1961,4.03,85,,D.H. Lawrence,,32060
69079f6436c09baa7a08dce5,book,D.H. Lawrence and Italy: Twilight in Italy/Sea and Sardinia/Etruscan Places,,1997,3.68,199,,D.H. Lawrence,,32065
69079f6436c09baa7a08dce6,book,The Complete Poems,,1994,4.01,62,,D.H. Lawrence,,32070
69079f6436c09baa7a08dce7,book,Sons and Lovers,,1999,3.63,39333,,D.H. Lawrence,,32071
69079f6436c09baa7a08dce8,book,The Woman Who Rode Away and Other Stories,,2002,3.49,27,,D.H. Lawrence,,32075
69079f6436c09baa7a08dce9,book,Amnesia Moon,,2005,3.49,2953,,Jonathan Lethem,,32078
69079f6436c09baa7a08dcea,book,Paul Revere's Ride,,1995,4.12,3907,,David Hackett Fischer,,32080
69079f6436c09baa7a08dceb,book,The Great Wave: Price Revolutions and the Rhythm of History,,1999,3.97,204,,David Hackett Fischer,,32082
69079f6436c09baa7a08dcec,book,Growing Old in America: The Bland-Lee Lectures Delivered at Clark University,,1978,4.06,17,,David Hackett Fischer,,32083
69079f6436c09baa7a08dced,book,Nathaniel Hawthorne: The Scarlet Letter: Essays  Articles  Reviews,,2000,3.38,172,,Elmer Kennedy-Andrews,,32094
69079f6436c09baa7a08dcee,book,The All-True Travels and Adventures of Lidie Newton,,1998,3.57,2149,,Jane Smiley,,32096
69079f6436c09baa7a08dcef,book,The Age of Grief,,2002,3.81,1389,,Jane Smiley,,32097
69079f6436c09baa7a08dcf0,book,A Year at the Races: Reflections on Horses  Humans  Love  Money  and Luck,,2005,3.9,696,,Jane Smiley,,32099
69079f6436c09baa7a08dcf1,book,Venetia,,2006,4.1,10067,,Georgette Heyer,,32102
69079f6436c09baa7a08dcf2,book,Lady of Quality,,2005,3.88,5927,,Georgette Heyer,,32103
69079f6436c09baa7a08dcf3,book,False Colours,,2005,3.86,4457,,Georgette Heyer,,32104
69079f6436c09baa7a08dcf4,book,Sylvester,,2004,4.11,10231,,Georgette Heyer,,32105
69079f6436c09baa7a08dcf5,book,The Convenient Marriage,,2005,3.68,9272,,Georgette Heyer,,32106
69079f6436c09baa7a08dcf6,book,Sprig Muslin,,2005,3.81,5030,,Georgette Heyer,,32107
69079f6436c09baa7a08dcf7,book,The Talisman Ring,,2005,4.02,5550,,Georgette Heyer,,32108
69079f6436c09baa7a08dcf8,book,The Nonesuch,,2005,4.04,7204,,Georgette Heyer,,32110
69079f6436c09baa7a08dcf9,book,The Foundling,,2003,3.87,3716,,Georgette Heyer,,32111
69079f6436c09baa7a08dcfa,book,Ali and Nino,,2000,3.92,147,,Kurban Said,,32113
69079f6436c09baa7a08dcfb,book,Ali und Nino,,2002,3.92,39,,Kurban Said,,32115
69079f6436c09baa7a08dcfc,book,Last Rights (Francis Hancock #1),,2006,3.53,132,,Barbara Nadel,,32121
69079f6436c09baa7a08dcfd,book,Belshazzar's Daughter (Inspector Ikmen #1),,2006,3.51,772,,Barbara Nadel,,32122
69079f6436c09baa7a08dcfe,book,Deep Waters (Cetin Ikmen  #4),,2002,3.99,301,,Barbara Nadel,,32124
69079f6436c09baa7a08dcff,book,After the Mourning (Francis Hancock #2),,2006,3.42,104,,Barbara Nadel,,32125
69079f6436c09baa7a08dd00,book,Spiritual Midwifery,,2002,4.38,5166,,Ina May Gaskin,,32129
69079f6436c09baa7a08dd01,book,Monday Night Class,,2005,3.89,59,,Stephen Gaskin,,32130
69079f6436c09baa7a08dd02,book,Summer of the Dragon,,2001,3.92,2419,,Elizabeth Peters,,32137
69079f6436c09baa7a08dd03,book,Devil May Care,,2001,3.87,2233,,Elizabeth Peters,,32138
69079f6436c09baa7a08dd04,book,The Deeds of the Disturber (Amelia Peabody  #5),,2000,4.05,12389,,Elizabeth Peters,,32139
69079f6436c09baa7a08dd05,book,The Mammoth Book of Egyptian Whodunnits,,2002,3.91,161,,Mike Ashley,,32144
69079f6436c09baa7a08dd06,book,The Best American Classics,,2006,4.14,35,,Cook's Illustrated Magazine,,32154
69079f6436c09baa7a08dd07,book,Cook's Illustrated 2005 (Cook's Illustrated Annuals),,2005,4.57,37,,Cook's Illustrated Magazine,,32155
69079f6436c09baa7a08dd08,book,Cook's Illustrated 2003 (Cook's Illustrated Annuals),,2003,4.69,26,,Cook's Illustrated Magazine,,32160
69079f6436c09baa7a08dd09,book,Cook's Illustrated 1995 (Cook's Illustrated Annuals),,1995,4.53,15,,Cook's Illustrated Magazine,,32165
69079f6436c09baa7a08dd0a,book,Zelda's Cut,,2001,2.94,65,,Philippa Gregory,,32181
69079f6436c09baa7a08dd0b,book,Thanksgiving on Thursday (Magic Tree House  #27),,2002,3.85,6361,,Mary Pope Osborne,,32184
69079f6436c09baa7a08dd0c,book,Rurouni Kenshin  Volume 27,,2006,4.38,1598,,Nobuhiro Watsuki,,32185
69079f6436c09baa7a08dd0d,book,Ranma 1/2  Vol. 27 (Ranma ½ (US 2nd)  #27),,2004,4.09,891,,Rumiko Takahashi,,32186
69079f6436c09baa7a08dd0e,book,Sukhoi Su-27 Flanker (WarbirdTech  #42),,2006,3,6,,Yefim Gordon,,32189
69079f6436c09baa7a08dd0f,book,1001 Illuminated Initial Letters: 27 Full-Color Plates,,1988,3.46,11,,Owen    Jones,,32197
69079f6436c09baa7a08dd10,book,Gold Rage (Wilderness  #27),,1999,4.31,16,,David   Robbins,,32199
69079f6436c09baa7a08dd11,book,Asfixia,,2006,3.7,47,,Chuck Palahniuk,,32202
69079f6436c09baa7a08dd12,book,Expectant Father,,2011,3.6,40,,Melinda Curtis,,32213
69079f6436c09baa7a08dd13,book,Horse Heaven,,2003,3.88,4583,,Jane Smiley,,32226
69079f6436c09baa7a08dd14,book,White Oleander,,2001,3.96,301784,,Janet Fitch,,32234
69079f6436c09baa7a08dd15,book,The Night Remembers (Night  #1),,1998,3.79,228,,Kathleen Eagle,,32241
69079f6436c09baa7a08dd16,book,The Mephisto Club (Rizzoli & Isles  #6),,2006,4.02,27697,,Tess Gerritsen,,32254
69079f6436c09baa7a08dd17,book,Vanish (Rizzoli & Isles  #5),,2006,4.12,46863,,Tess Gerritsen,,32255
69079f6436c09baa7a08dd18,book,Call After Midnight & Under The Knife,,2006,3.99,249,,Tess Gerritsen,,32256
69079f6436c09baa7a08dd19,book,The Sinner (Rizzoli & Isles  #3),,2005,4.13,33678,,Tess Gerritsen,,32257
69079f6436c09baa7a08dd1a,book,Body Double (Rizzoli & Isles  #4),,2005,4.17,36595,,Tess Gerritsen,,32258
69079f6436c09baa7a08dd1b,book,Life Support,,1998,3.99,11151,,Tess Gerritsen,,32262
69079f6436c09baa7a08dd1c,book,The Family that Couldn't Sleep,,2006,3.91,4568,,D.T. Max,,32264
69079f6436c09baa7a08dd1d,book,River Out of Eden: A Darwinian View of Life,,1996,3.98,5891,,Richard Dawkins,,32275
69079f6436c09baa7a08dd1e,book,Dragons of Eden: Speculations on the Evolution of Human Intelligence,,1986,4.18,15444,,Carl Sagan,,32276
69079f6436c09baa7a08dd1f,book,Eden: It's an Endless World  Volume 1 (Eden: It's an Endless World  #1),,2005,3.97,1848,,Hiroki Endo,,32277
69079f6436c09baa7a08dd20,book,Demonic Males: Apes and the Origins of Human Violence,,1997,4.03,686,,Richard W. Wrangham,,32281
69079f6436c09baa7a08dd21,book,A Mad People's History of Madness,,1982,4.33,9,,Dale Peterson,,32286
69079f6436c09baa7a08dd22,book,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,,2002,4.35,5040,,Robert M. Sapolsky,,32289
69079f6436c09baa7a08dd23,book,Blame It on the Brain: Distinguishing Chemical Imbalances  Brain Disorders  and Disobedience,,1998,4.05,534,,Edward T. Welch,,32295
69079f6436c09baa7a08dd24,book,Blame!  Vol. 7,,2007,4.3,785,,Tsutomu Nihei,,32298
69079f6436c09baa7a08dd25,book,The Berenstain Bears and the Blame Game,,1997,3.87,745,,Stan Berenstain,,32300
69079f6436c09baa7a08dd26,book,Blame!  Vol. 8,,2007,4.26,762,,Tsutomu Nihei,,32302
69079f6436c09baa7a08dd27,book,The New Don't Blame Mother: Mending the Mother-Daughter Relationship,,2000,3.88,5,,Paula J. Caplan,,32303
69079f6436c09baa7a08dd28,book,Blame It on Paris,,2006,3.53,358,,Laura Florand,,32307
69079f6436c09baa7a08dd29,book,No Wind of Blame (Inspector Hemingway #1),,2006,3.78,96,,Georgette Heyer,,32313
69079f6436c09baa7a08dd2a,book,Uncle John's Presents Blame It on the Weather: Amazing Weather Facts,,2002,3.57,7,,David W. Phillips,,32316
69079f6436c09baa7a08dd2b,book,Who's To Blame (Sweet Valley High  #66),,1990,3.36,406,,Francine Pascal,,32317
69079f6436c09baa7a08dd2c,book,Blame! #1,,2000,4.1,18,,Tsutomu Nihei,,32323
69079f6436c09baa7a08dd2d,book,Air Gear  Vol. 2 (Air Gear  #2),,2006,4.04,686,,Oh! Great,,32328
69079f6436c09baa7a08dd2e,book,Air Gear  Vol. 3 (Air Gear  #3),,2007,4.09,609,,Oh! Great,,32329
69079f6436c09baa7a08dd2f,book,Air Gear  Vol. 1 (Air Gear  #1),,2006,3.92,1875,,Oh! Great,,32330
69079f6436c09baa7a08dd30,book,Air Gear  Vol. 4 (Air Gear  #4),,2007,4.07,467,,Oh! Great,,32331
69079f6436c09baa7a08dd31,book,Fire in the Minds of Men: Origins of the Revolutionary Faith,,1980,4.54,96,,James H. Billington,,32338
69079f6436c09baa7a08dd32,book,Mutant Message Down Under,,2004,3.79,11224,,Marlo Morgan,,32349
69079f6436c09baa7a08dd33,book,Mutants & Masterminds: RPG,,2005,3.81,305,,Steve Kenson,,32350
69079f6436c09baa7a08dd34,book,Mutants: On Genetic Variety and the Human Body,,2005,4.05,3040,,Armand Marie Leroi,,32351
69079f6436c09baa7a08dd35,book,The New Mutants Classic  Vol. 1,,2006,3.75,697,,Chris Claremont,,32353
69079f6436c09baa7a08dd36,book,James Dean: The Mutant King: A Biography,,2001,4.07,491,,David Dalton,,32358
69079f6436c09baa7a08dd37,book,Dry,,2004,4.03,77100,,Augusten Burroughs,,32370
69079f6436c09baa7a08dd38,book,Yes  Your Teen Is Crazy!: Loving Your Kid Without Losing Your Mind,,2002,4.29,792,,Michael J. Bradley,,32373
69079f6436c09baa7a08dd39,book,El Retrato De Dorian Gray,,2006,4.08,43,,Oscar Wilde,,32386
69079f6436c09baa7a08dd3a,book,Henry IV  Part 1,,2005,3.83,1604,,William Shakespeare,,32396
69079f6436c09baa7a08dd3b,book,Henry IV  Part 2,,2006,3.8,692,,William Shakespeare,,32398
69079f6436c09baa7a08dd3c,book,Henry IV  part II,,2005,3.8,22,,William Shakespeare,,32400
69079f6436c09baa7a08dd3d,book,King Henry IV  Part 2,,1967,3.8,262,,William Shakespeare,,32401
69079f6436c09baa7a08dd3e,book,Piccole donne,,2001,3.98,83,,Louisa May Alcott,,32408
69079f6436c09baa7a08dd3f,book,I Henry IV,,2003,3.83,89,,William Shakespeare,,32410
69079f6436c09baa7a08dd40,book,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,,1987,3.92,12,,Luigi Pirandello,,32413
69079f6436c09baa7a08dd41,book,Henry IV  Parts I & II,,2006,3.85,58,,William Shakespeare,,32414
69079f6436c09baa7a08dd42,book,Black Sunday,,2005,3.6,6969,,Thomas  Harris,,32417
69079f6436c09baa7a08dd43,book,Hannibal (Hannibal Lecter  #3),,2000,3.76,71712,,Thomas  Harris,,32418
69079f6436c09baa7a08dd44,book,The Hannibal Lecter Trilogy,,2005,4.42,808,,Thomas  Harris,,32419
69079f6436c09baa7a08dd45,book,Velocity,,2006,3.86,53394,,Dean Koontz,,32421
69079f6436c09baa7a08dd46,book,Hideaway,,2005,3.84,30539,,Dean Koontz,,32422
69079f6436c09baa7a08dd47,book,Lightning,,2003,4.06,49312,,Dean Koontz,,32424
69079f6436c09baa7a08dd48,book,Icebound,,2000,3.76,17062,,David Axton,,32426
69079f6436c09baa7a08dd49,book,The Servants of Twilight / Darkfall / Phantoms,,1991,4.24,3336,,Dean Koontz,,32427
69079f6436c09baa7a08dd4a,book,Shadow Fires,,1993,3.78,9553,,Leigh Nichols,,32428
69079f6436c09baa7a08dd4b,book,The Bad Place,,2004,3.9,30574,,Dean R. Koontz,,32430
69079f6436c09baa7a08dd4c,book,Fear Nothing (Moonlight Bay  #1),,1998,4,31462,,Dean Koontz,,32432
69079f6436c09baa7a08dd4d,book,The Key to Midnight,,1995,3.95,24594,,Dean Koontz,,32433
69079f6436c09baa7a08dd4e,book,Mr. Murder,,2006,3.76,22577,,Dean Koontz,,32434
69079f6436c09baa7a08dd4f,book,Phantoms,,2002,3.94,61123,,Dean Koontz,,32435
69079f6436c09baa7a08dd50,book,The Face,,2004,3.71,18747,,Dean Koontz,,32437
69079f6436c09baa7a08dd51,book,Shattered,,1985,3.9,19637,,Dean Koontz,,32438
69079f6436c09baa7a08dd52,book,Intensity,,2000,4.04,65221,,Dean Koontz,,32439
69079f6436c09baa7a08dd54,book,The Eyes of Darkness,,1996,3.88,16242,,Leigh Nichols,,32443
69079f6436c09baa7a08dd55,book,The Door to December,,2002,3.95,32385,,Richard Paige,,32446
69079f6436c09baa7a08dd56,book,The Servants of Twilight,,1991,3.83,15666,,Leigh Nichols,,32453
69079f6436c09baa7a08dd57,book,Darkfall,,2007,3.82,17016,,Dean Koontz,,32456
69079f6436c09baa7a08dd58,book,Ghosts and Grisly Things,,2001,3.73,202,,Ramsey Campbell,,32461
69079f6436c09baa7a08dd59,book,Shakespeare: The Biography,,2006,3.99,1541,,Peter Ackroyd,,32483
69079f6436c09baa7a08dd5a,book,The Necessary Shakespeare,,2004,4.31,91,,William Shakespeare,,32484
69079f6436c09baa7a08dd5b,book,Shakespeare After All,,2005,4.38,852,,Marjorie Garber,,32487
69079f6436c09baa7a08dd5c,book,Playing Shakespeare: An Actor's Guide,,2001,4.35,456,,John   Barton,,32488
69079f6436c09baa7a08dd5d,book,John Grisham Value Collection: A Time to Kill  The Firm  The Client,,2004,4.5,476,,John Grisham,,32498
69079f6436c09baa7a08dd5e,book,The Pelican Brief,,2006,4,340714,,John Grisham,,32499
69079f6436c09baa7a08dd5f,book,The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),,2001,4.34,2023,,Michael Connelly,,32500
